timestamp,pid,value,device_serial,device_number,entry_time
1552378385000.0000000000,22,0E-10,A01A3A,5,1552378385000
1552378385015.6201171875,22,0E-10,A01A3A,5,1552378385000
1552378385031.2500000000,22,0E-10,A01A3A,5,1552378385000
1552378385046.8798828125,22,0E-10,A01A3A,5,1552378385000
1552378385062.5000000000,22,0E-10,A01A3A,5,1552378385000
1552378385078.1201171875,22,0E-10,A01A3A,5,1552378385000
1552378385093.7500000000,22,0E-10,A01A3A,5,1552378385000
1552378385109.3798828125,22,0E-10,A01A3A,5,1552378385000
1552378385125.0000000000,22,0E-10,A01A3A,5,1552378385000
1552378385140.6201171875,22,0E-10,A01A3A,5,1552378385000
1552378385156.2500000000,22,0E-10,A01A3A,5,1552378385000
1552378385171.8798828125,22,0.0100000000,A01A3A,5,1552378385000
1552378385187.5000000000,22,0.0100000000,A01A3A,5,1552378385000
1552378385203.1201171875,22,0E-10,A01A3A,5,1552378385000
1552378385218.7500000000,22,-0.0300000000,A01A3A,5,1552378385000
1552378385234.3798828125,22,-0.0500000000,A01A3A,5,1552378385000
1552378385250.0000000000,22,-0.0500000000,A01A3A,5,1552378385000
1552378385265.6201171875,22,0E-10,A01A3A,5,1552378385000
1552378385281.2500000000,22,0.1300000000,A01A3A,5,1552378385000
1552378385296.8798828125,22,0.3600000000,A01A3A,5,1552378385000
1552378385312.5000000000,22,0.6600000000,A01A3A,5,1552378385000
1552378385328.1201171875,22,1.0100000000,A01A3A,5,1552378385000
1552378385343.7500000000,22,1.3700000000,A01A3A,5,1552378385000
1552378385359.3798828125,22,1.7200000000,A01A3A,5,1552378385000
1552378385375.0000000000,22,2.0600000000,A01A3A,5,1552378385000
1552378385390.6201171875,22,2.4000000000,A01A3A,5,1552378385000
1552378385406.2500000000,22,2.7900000000,A01A3A,5,1552378385000
1552378385421.8798828125,22,3.2400000000,A01A3A,5,1552378385000
1552378385437.5000000000,22,3.8000000000,A01A3A,5,1552378385000
1552378385453.1201171875,22,4.4200000000,A01A3A,5,1552378385000
1552378385468.7500000000,22,5.0600000000,A01A3A,5,1552378385000
1552378385484.3798828125,22,5.6600000000,A01A3A,5,1552378385000
1552378385500.0000000000,22,6.2000000000,A01A3A,5,1552378385000
1552378385515.6201171875,22,6.6800000000,A01A3A,5,1552378385000
1552378385531.2500000000,22,7.1500000000,A01A3A,5,1552378385000
1552378385546.8798828125,22,7.6800000000,A01A3A,5,1552378385000
1552378385562.5000000000,22,8.3100000000,A01A3A,5,1552378385000
1552378385578.1201171875,22,9.1400000000,A01A3A,5,1552378385000
1552378385593.7500000000,22,10.0900000000,A01A3A,5,1552378385000
1552378385609.3798828125,22,11.0400000000,A01A3A,5,1552378385000
1552378385625.0000000000,22,11.8800000000,A01A3A,5,1552378385000
1552378385640.6201171875,22,12.5600000000,A01A3A,5,1552378385000
1552378385656.2500000000,22,13.1400000000,A01A3A,5,1552378385000
1552378385671.8798828125,22,13.7600000000,A01A3A,5,1552378385000
1552378385687.5000000000,22,14.6500000000,A01A3A,5,1552378385000
1552378385703.1201171875,22,15.9600000000,A01A3A,5,1552378385000
1552378385718.7500000000,22,17.9100000000,A01A3A,5,1552378385000
1552378385734.3798828125,22,20.3200000000,A01A3A,5,1552378385000
1552378385750.0000000000,22,22.9000000000,A01A3A,5,1552378385000
1552378385765.6201171875,22,25.3800000000,A01A3A,5,1552378385000
1552378385781.2500000000,22,27.5800000000,A01A3A,5,1552378385000
1552378385796.8798828125,22,29.5700000000,A01A3A,5,1552378385000
1552378385812.5000000000,22,31.6800000000,A01A3A,5,1552378385000
1552378385828.1201171875,22,34.3200000000,A01A3A,5,1552378385000
1552378385843.7500000000,22,37.8100000000,A01A3A,5,1552378385000
1552378385859.3798828125,22,42.5400000000,A01A3A,5,1552378385000
1552378385875.0000000000,22,48.1500000000,A01A3A,5,1552378385000
1552378385890.6201171875,22,54.1000000000,A01A3A,5,1552378385000
1552378385906.2500000000,22,59.8300000000,A01A3A,5,1552378385000
1552378385921.8798828125,22,64.9700000000,A01A3A,5,1552378385000
1552378385937.5000000000,22,69.5800000000,A01A3A,5,1552378385000
1552378385953.1201171875,22,74.1400000000,A01A3A,5,1552378385000
1552378385968.7500000000,22,79.3400000000,A01A3A,5,1552378385000
1552378385984.3798828125,22,85.7100000000,A01A3A,5,1552378385000
1552378386000.0000000000,22,93.7600000000,A01A3A,5,1552378385000
1552378386015.6201171875,22,103.0000000000,A01A3A,5,1552378385000
1552378386031.2500000000,22,112.6200000000,A01A3A,5,1552378385000
1552378386046.8798828125,22,121.7300000000,A01A3A,5,1552378385000
1552378386062.5000000000,22,129.7700000000,A01A3A,5,1552378385000
1552378386078.1201171875,22,136.7500000000,A01A3A,5,1552378385000
1552378386093.7500000000,22,143.3000000000,A01A3A,5,1552378385000
1552378386109.3798828125,22,150.7500000000,A01A3A,5,1552378385000
1552378386125.0000000000,22,157.7700000000,A01A3A,5,1552378385000
1552378386140.6201171875,22,166.6400000000,A01A3A,5,1552378385000
1552378386156.2500000000,22,177.9500000000,A01A3A,5,1552378385000
1552378386171.8798828125,22,191.7900000000,A01A3A,5,1552378385000
1552378386187.5000000000,22,206.9700000000,A01A3A,5,1552378385000
1552378386203.1201171875,22,220.5700000000,A01A3A,5,1552378385000
