timestamp,pid,x,y,z,device_serial,device_number,entry_time
1552624183000.0000000000,23,28.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183031.2500000000,23,27.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183062.5000000000,23,27.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183093.7500000000,23,27.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183125.0000000000,23,27.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183156.2500000000,23,27.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183187.5000000000,23,27.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183218.7500000000,23,27.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183250.0000000000,23,27.0000000000,12.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183281.2500000000,23,26.0000000000,11.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183312.5000000000,23,26.0000000000,10.0000000000,54.0000000000,A01A3A,5,1552624183000
1552624183343.7500000000,23,27.0000000000,10.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183375.0000000000,23,26.0000000000,10.0000000000,58.0000000000,A01A3A,5,1552624183000
1552624183406.2500000000,23,26.0000000000,11.0000000000,61.0000000000,A01A3A,5,1552624183000
1552624183437.5000000000,23,27.0000000000,12.0000000000,61.0000000000,A01A3A,5,1552624183000
1552624183468.7500000000,23,36.0000000000,11.0000000000,66.0000000000,A01A3A,5,1552624183000
1552624183500.0000000000,23,28.0000000000,11.0000000000,58.0000000000,A01A3A,5,1552624183000
1552624183531.2500000000,23,21.0000000000,12.0000000000,48.0000000000,A01A3A,5,1552624183000
1552624183562.5000000000,23,18.0000000000,13.0000000000,45.0000000000,A01A3A,5,1552624183000
1552624183593.7500000000,23,16.0000000000,16.0000000000,48.0000000000,A01A3A,5,1552624183000
1552624183625.0000000000,23,19.0000000000,15.0000000000,52.0000000000,A01A3A,5,1552624183000
1552624183656.2500000000,23,22.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183687.5000000000,23,25.0000000000,15.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183718.7500000000,23,24.0000000000,15.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183750.0000000000,23,25.0000000000,16.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183781.2500000000,23,26.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183812.5000000000,23,26.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183843.7500000000,23,23.0000000000,14.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183875.0000000000,23,24.0000000000,14.0000000000,57.0000000000,A01A3A,5,1552624183000
1552624183906.2500000000,23,25.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624183937.5000000000,23,24.0000000000,14.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624183968.7500000000,23,24.0000000000,13.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184000.0000000000,23,24.0000000000,14.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184031.2500000000,23,25.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184062.5000000000,23,25.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184093.7500000000,23,25.0000000000,14.0000000000,54.0000000000,A01A3A,5,1552624183000
1552624184125.0000000000,23,24.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184156.2500000000,23,25.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184187.5000000000,23,24.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184218.7500000000,23,25.0000000000,13.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184250.0000000000,23,25.0000000000,13.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184281.2500000000,23,23.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184312.5000000000,23,24.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184343.7500000000,23,25.0000000000,14.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184375.0000000000,23,25.0000000000,14.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184406.2500000000,23,25.0000000000,14.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184437.5000000000,23,24.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184468.7500000000,23,25.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184500.0000000000,23,25.0000000000,13.0000000000,55.0000000000,A01A3A,5,1552624183000
1552624184531.2500000000,23,25.0000000000,14.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184562.5000000000,23,24.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184593.7500000000,23,24.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184625.0000000000,23,24.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184656.2500000000,23,25.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184687.5000000000,23,24.0000000000,13.0000000000,56.0000000000,A01A3A,5,1552624183000
1552624184718.7500000000,23,24.0000000000,14.0000000000,55.0000000000,A01A3A,5,1552624183000
