timestamp,pid,x,y,z,device_serial,device_number,entry_time
1548898456000.0000000000,13,22.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456031.2500000000,13,24.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456062.5000000000,13,24.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456093.7500000000,13,23.0000000000,-1.0000000000,58.0000000000,A01A3A,5,1548898456000
1548898456125.0000000000,13,23.0000000000,-1.0000000000,58.0000000000,A01A3A,5,1548898456000
1548898456156.2500000000,13,24.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456187.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456218.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456250.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456281.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456312.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456343.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456375.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456406.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456437.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456468.7500000000,13,23.0000000000,-1.0000000000,58.0000000000,A01A3A,5,1548898456000
1548898456500.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456531.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456562.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456593.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456625.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456656.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456687.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456718.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456750.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456781.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456812.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456843.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456875.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456906.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456937.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898456968.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457000.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457031.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457062.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457093.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457125.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457156.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457187.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457218.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457250.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457281.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457312.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457343.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457375.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457406.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457437.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457468.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457500.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457531.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457562.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457593.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457625.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457656.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457687.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457718.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457750.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457781.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457812.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457843.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457875.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457906.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457937.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898457968.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458000.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458031.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458062.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458093.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458125.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458156.2500000000,13,22.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458187.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458218.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458250.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458281.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458312.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458343.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458375.0000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458406.2500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458437.5000000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
1548898458468.7500000000,13,23.0000000000,0E-10,58.0000000000,A01A3A,5,1548898456000
