timestamp,pid,value,device_serial,device_number,entry_time
1548120098000.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120098250.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120098500.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120098750.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120099000.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120099250.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120099500.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120099750.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120100000.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120100250.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120100500.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120100750.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120101000.0000000000,1,29.3900000000,A01A3A,5,1548120098000
1548120101250.0000000000,1,29.3900000000,A01A3A,5,1548120098000
1548120101500.0000000000,1,29.3900000000,A01A3A,5,1548120098000
1548120101750.0000000000,1,29.3900000000,A01A3A,5,1548120098000
1548120102000.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120102250.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120102500.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120102750.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120103000.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120103250.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120103500.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120103750.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120104000.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120104250.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120104500.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120104750.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120105000.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120105250.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120105500.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120105750.0000000000,1,29.3700000000,A01A3A,5,1548120098000
1548120106000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120106250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120106500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120106750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120107000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120107250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120107500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120107750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120108000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120108250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120108500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120108750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120109000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120109250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120109500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120109750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120110000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120110250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120110500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120110750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120111000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120111250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120111500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120111750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120112000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120112250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120112500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120112750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120113000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120113250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120113500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120113750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120114000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120114250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120114500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120114750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120115000.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120115250.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120115500.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120115750.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120116000.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120116250.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120116500.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120116750.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120117000.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120117250.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120117500.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120117750.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120118000.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120118250.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120118500.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120118750.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120119000.0000000000,1,29.3100000000,A01A3A,5,1548120098000
1548120119250.0000000000,1,29.3100000000,A01A3A,5,1548120098000
1548120119500.0000000000,1,29.3100000000,A01A3A,5,1548120098000
1548120119750.0000000000,1,29.3100000000,A01A3A,5,1548120098000
1548120120000.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120120250.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120120500.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120120750.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120121000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120121250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120121500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120121750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120122000.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120122250.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120122500.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120122750.0000000000,1,29.3500000000,A01A3A,5,1548120098000
1548120123000.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120123250.0000000000,1,29.3300000000,A01A3A,5,1548120098000
1548120123500.0000000000,1,29.3300000000,A01A3A,5,1548120098000
