timestamp,pid,value,device_serial,device_number,entry_time
1552633369000.0000000000,25,0E-10,A01525,1,1552633369000
1552633369015.6201171875,25,0E-10,A01525,1,1552633369000
1552633369031.2500000000,25,0E-10,A01525,1,1552633369000
1552633369046.8798828125,25,0E-10,A01525,1,1552633369000
1552633369062.5000000000,25,0E-10,A01525,1,1552633369000
1552633369078.1201171875,25,0E-10,A01525,1,1552633369000
1552633369093.7500000000,25,0E-10,A01525,1,1552633369000
1552633369109.3798828125,25,0E-10,A01525,1,1552633369000
1552633369125.0000000000,25,0E-10,A01525,1,1552633369000
1552633369140.6201171875,25,0E-10,A01525,1,1552633369000
1552633369156.2500000000,25,0E-10,A01525,1,1552633369000
1552633369171.8798828125,25,0.0100000000,A01525,1,1552633369000
1552633369187.5000000000,25,0.0100000000,A01525,1,1552633369000
1552633369203.1201171875,25,0E-10,A01525,1,1552633369000
1552633369218.7500000000,25,-0.0300000000,A01525,1,1552633369000
1552633369234.3798828125,25,-0.0500000000,A01525,1,1552633369000
1552633369250.0000000000,25,-0.0500000000,A01525,1,1552633369000
1552633369265.6201171875,25,0E-10,A01525,1,1552633369000
1552633369281.2500000000,25,0.1300000000,A01525,1,1552633369000
1552633369296.8798828125,25,0.3600000000,A01525,1,1552633369000
1552633369312.5000000000,25,0.6600000000,A01525,1,1552633369000
1552633369328.1201171875,25,1.0100000000,A01525,1,1552633369000
1552633369343.7500000000,25,1.3700000000,A01525,1,1552633369000
1552633369359.3798828125,25,1.7200000000,A01525,1,1552633369000
1552633369375.0000000000,25,2.0600000000,A01525,1,1552633369000
1552633369390.6201171875,25,2.4000000000,A01525,1,1552633369000
1552633369406.2500000000,25,2.7900000000,A01525,1,1552633369000
1552633369421.8798828125,25,3.2400000000,A01525,1,1552633369000
1552633369437.5000000000,25,3.8000000000,A01525,1,1552633369000
1552633369453.1201171875,25,4.4200000000,A01525,1,1552633369000
1552633369468.7500000000,25,5.0600000000,A01525,1,1552633369000
1552633369484.3798828125,25,5.6600000000,A01525,1,1552633369000
1552633369500.0000000000,25,6.2000000000,A01525,1,1552633369000
1552633369515.6201171875,25,6.6800000000,A01525,1,1552633369000
1552633369531.2500000000,25,7.1500000000,A01525,1,1552633369000
1552633369546.8798828125,25,7.6800000000,A01525,1,1552633369000
1552633369562.5000000000,25,8.3100000000,A01525,1,1552633369000
1552633369578.1201171875,25,9.1400000000,A01525,1,1552633369000
1552633369593.7500000000,25,10.0900000000,A01525,1,1552633369000
1552633369609.3798828125,25,11.0400000000,A01525,1,1552633369000
1552633369625.0000000000,25,11.8800000000,A01525,1,1552633369000
1552633369640.6201171875,25,12.5600000000,A01525,1,1552633369000
1552633369656.2500000000,25,13.1400000000,A01525,1,1552633369000
1552633369671.8798828125,25,13.7600000000,A01525,1,1552633369000
1552633369687.5000000000,25,14.6500000000,A01525,1,1552633369000
1552633369703.1201171875,25,15.9600000000,A01525,1,1552633369000
1552633369718.7500000000,25,17.9100000000,A01525,1,1552633369000
1552633369734.3798828125,25,20.3200000000,A01525,1,1552633369000
1552633369750.0000000000,25,22.9000000000,A01525,1,1552633369000
1552633369765.6201171875,25,25.3800000000,A01525,1,1552633369000
1552633369781.2500000000,25,27.5800000000,A01525,1,1552633369000
1552633369796.8798828125,25,29.5700000000,A01525,1,1552633369000
1552633369812.5000000000,25,31.6800000000,A01525,1,1552633369000
1552633369828.1201171875,25,34.3200000000,A01525,1,1552633369000
1552633369843.7500000000,25,37.8100000000,A01525,1,1552633369000
1552633369859.3798828125,25,42.5400000000,A01525,1,1552633369000
1552633369875.0000000000,25,48.1500000000,A01525,1,1552633369000
1552633369890.6201171875,25,54.1000000000,A01525,1,1552633369000
1552633369906.2500000000,25,59.8300000000,A01525,1,1552633369000
1552633369921.8798828125,25,64.9700000000,A01525,1,1552633369000
1552633369937.5000000000,25,69.5800000000,A01525,1,1552633369000
1552633369953.1201171875,25,74.1400000000,A01525,1,1552633369000
1552633369968.7500000000,25,79.3400000000,A01525,1,1552633369000
1552633369984.3798828125,25,85.7100000000,A01525,1,1552633369000
1552633370000.0000000000,25,93.7600000000,A01525,1,1552633369000
1552633370015.6201171875,25,103.0000000000,A01525,1,1552633369000
1552633370031.2500000000,25,112.6200000000,A01525,1,1552633369000
1552633370046.8798828125,25,121.7300000000,A01525,1,1552633369000
1552633370062.5000000000,25,129.7700000000,A01525,1,1552633369000
1552633370078.1201171875,25,136.7500000000,A01525,1,1552633369000
1552633370093.7500000000,25,143.3000000000,A01525,1,1552633369000
1552633370109.3798828125,25,150.7500000000,A01525,1,1552633369000
1552633370125.0000000000,25,157.7700000000,A01525,1,1552633369000
1552633370140.6201171875,25,166.6400000000,A01525,1,1552633369000
1552633370156.2500000000,25,177.9500000000,A01525,1,1552633369000
1552633370171.8798828125,25,191.7900000000,A01525,1,1552633369000
1552633370187.5000000000,25,206.9700000000,A01525,1,1552633369000
1552633370203.1201171875,25,220.5700000000,A01525,1,1552633369000
1552633370218.7500000000,25,228.2500000000,A01525,1,1552633369000
1552633370234.3798828125,25,225.3600000000,A01525,1,1552633369000
1552633370250.0000000000,25,208.5300000000,A01525,1,1552633369000
1552633370265.6201171875,25,176.8700000000,A01525,1,1552633369000
1552633370281.2500000000,25,132.7600000000,A01525,1,1552633369000
1552633370296.8798828125,25,80.0500000000,A01525,1,1552633369000
1552633370312.5000000000,25,23.0700000000,A01525,1,1552633369000
1552633370328.1201171875,25,-34.9400000000,A01525,1,1552633369000
1552633370343.7500000000,25,-92.4400000000,A01525,1,1552633369000
1552633370359.3798828125,25,-149.1600000000,A01525,1,1552633369000
1552633370375.0000000000,25,-205.2300000000,A01525,1,1552633369000
1552633370390.6201171875,25,-260.3700000000,A01525,1,1552633369000
1552633370406.2500000000,25,-313.7400000000,A01525,1,1552633369000
1552633370421.8798828125,25,-363.8600000000,A01525,1,1552633369000
1552633370437.5000000000,25,-409.8100000000,A01525,1,1552633369000
1552633370453.1201171875,25,-450.8700000000,A01525,1,1552633369000
1552633370468.7500000000,25,-486.4400000000,A01525,1,1552633369000
1552633370484.3798828125,25,-515.6500000000,A01525,1,1552633369000
1552633370500.0000000000,25,-537.1000000000,A01525,1,1552633369000
1552633370515.6201171875,25,-549.0600000000,A01525,1,1552633369000
1552633370531.2500000000,25,-549.7500000000,A01525,1,1552633369000
