timestamp,pid,x,y,z,device_serial,device_number,entry_time
1552633369000.0000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369031.2500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369062.5000000000,25,3.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369093.7500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369125.0000000000,25,3.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369156.2500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369187.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369218.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369250.0000000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369281.2500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369312.5000000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369343.7500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369375.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369406.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369437.5000000000,25,4.0000000000,-3.0000000000,63.0000000000,A01525,1,1552633369000
1552633369468.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369500.0000000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369531.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369562.5000000000,25,3.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369593.7500000000,25,4.0000000000,-3.0000000000,64.0000000000,A01525,1,1552633369000
1552633369625.0000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633369656.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369687.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369718.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369750.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369781.2500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369812.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369843.7500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369875.0000000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369906.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369937.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633369968.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370000.0000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370031.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370062.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370093.7500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370125.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370156.2500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370187.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370218.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370250.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370281.2500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370312.5000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370343.7500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370375.0000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370406.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370437.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370468.7500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370500.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370531.2500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370562.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370593.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370625.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370656.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370687.5000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370718.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370750.0000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633370781.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370812.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370843.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370875.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370906.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370937.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633370968.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371000.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371031.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371062.5000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633371093.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371125.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371156.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371187.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371218.7500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371250.0000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633371281.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371312.5000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633371343.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371375.0000000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633371406.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371437.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371468.7500000000,25,3.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371500.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371531.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371562.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371593.7500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371625.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371656.2500000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371687.5000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
1552633371718.7500000000,25,4.0000000000,-4.0000000000,64.0000000000,A01525,1,1552633369000
1552633371750.0000000000,25,4.0000000000,-4.0000000000,63.0000000000,A01525,1,1552633369000
