timestamp,pid,value,device_serial,device_number,entry_time
1553843697000.0000000000,31,0E-10,A013E1,1,1553843697000
1553843697250.0000000000,31,0.6145950000,A013E1,1,1553843697000
1553843697500.0000000000,31,0.6786150000,A013E1,1,1553843697000
1553843697750.0000000000,31,0.6875780000,A013E1,1,1553843697000
1553843698000.0000000000,31,0.5598040000,A013E1,1,1553843697000
1553843698250.0000000000,31,0.5226720000,A013E1,1,1553843697000
1553843698500.0000000000,31,0.5162700000,A013E1,1,1553843697000
1553843698750.0000000000,31,0.5162700000,A013E1,1,1553843697000
1553843699000.0000000000,31,0.5175510000,A013E1,1,1553843697000
1553843699250.0000000000,31,0.5162700000,A013E1,1,1553843697000
1553843699500.0000000000,31,0.5098680000,A013E1,1,1553843697000
1553843699750.0000000000,31,0.5137090000,A013E1,1,1553843697000
1553843700000.0000000000,31,0.5137090000,A013E1,1,1553843697000
1553843700250.0000000000,31,0.5188310000,A013E1,1,1553843697000
1553843700500.0000000000,31,0.5316350000,A013E1,1,1553843697000
1553843700750.0000000000,31,0.5329160000,A013E1,1,1553843697000
1553843701000.0000000000,31,0.5329160000,A013E1,1,1553843697000
1553843701250.0000000000,31,0.5329160000,A013E1,1,1553843697000
1553843701500.0000000000,31,0.5316350000,A013E1,1,1553843697000
1553843701750.0000000000,31,0.5329160000,A013E1,1,1553843697000
1553843702000.0000000000,31,0.5341960000,A013E1,1,1553843697000
1553843702250.0000000000,31,0.5316350000,A013E1,1,1553843697000
1553843702500.0000000000,31,0.5329160000,A013E1,1,1553843697000
1553843702750.0000000000,31,0.5265140000,A013E1,1,1553843697000
1553843703000.0000000000,31,0.5316350000,A013E1,1,1553843697000
1553843703250.0000000000,31,0.5316350000,A013E1,1,1553843697000
1553843703500.0000000000,31,0.5290740000,A013E1,1,1553843697000
1553843703750.0000000000,31,0.5316350000,A013E1,1,1553843697000
1553843704000.0000000000,31,0.5252330000,A013E1,1,1553843697000
1553843704250.0000000000,31,0.5277940000,A013E1,1,1553843697000
1553843704500.0000000000,31,0.5265140000,A013E1,1,1553843697000
1553843704750.0000000000,31,0.5277940000,A013E1,1,1553843697000
1553843705000.0000000000,31,0.5213920000,A013E1,1,1553843697000
1553843705250.0000000000,31,0.5290740000,A013E1,1,1553843697000
1553843705500.0000000000,31,0.5239530000,A013E1,1,1553843697000
1553843705750.0000000000,31,0.5252330000,A013E1,1,1553843697000
1553843706000.0000000000,31,0.5265140000,A013E1,1,1553843697000
1553843706250.0000000000,31,0.5226720000,A013E1,1,1553843697000
1553843706500.0000000000,31,0.5239530000,A013E1,1,1553843697000
1553843706750.0000000000,31,0.5226720000,A013E1,1,1553843697000
1553843707000.0000000000,31,0.5226720000,A013E1,1,1553843697000
1553843707250.0000000000,31,0.5201120000,A013E1,1,1553843697000
1553843707500.0000000000,31,0.5239530000,A013E1,1,1553843697000
1553843707750.0000000000,31,0.5226720000,A013E1,1,1553843697000
