timestamp,pid,value,device_serial,device_number,entry_time
1552029657000.0000000000,17,0E-10,A01BBE,5,1552029657000
1552029657015.6201171875,17,0E-10,A01BBE,5,1552029657000
1552029657031.2500000000,17,0E-10,A01BBE,5,1552029657000
1552029657046.8798828125,17,0E-10,A01BBE,5,1552029657000
1552029657062.5000000000,17,0E-10,A01BBE,5,1552029657000
1552029657078.1201171875,17,0E-10,A01BBE,5,1552029657000
1552029657093.7500000000,17,0E-10,A01BBE,5,1552029657000
1552029657109.3798828125,17,0E-10,A01BBE,5,1552029657000
1552029657125.0000000000,17,0E-10,A01BBE,5,1552029657000
1552029657140.6201171875,17,0E-10,A01BBE,5,1552029657000
1552029657156.2500000000,17,0E-10,A01BBE,5,1552029657000
1552029657171.8798828125,17,0.0100000000,A01BBE,5,1552029657000
1552029657187.5000000000,17,0.0100000000,A01BBE,5,1552029657000
1552029657203.1201171875,17,0E-10,A01BBE,5,1552029657000
1552029657218.7500000000,17,-0.0300000000,A01BBE,5,1552029657000
1552029657234.3798828125,17,-0.0500000000,A01BBE,5,1552029657000
1552029657250.0000000000,17,-0.0500000000,A01BBE,5,1552029657000
1552029657265.6201171875,17,0E-10,A01BBE,5,1552029657000
1552029657281.2500000000,17,0.1300000000,A01BBE,5,1552029657000
1552029657296.8798828125,17,0.3600000000,A01BBE,5,1552029657000
1552029657312.5000000000,17,0.6600000000,A01BBE,5,1552029657000
1552029657328.1201171875,17,1.0100000000,A01BBE,5,1552029657000
1552029657343.7500000000,17,1.3700000000,A01BBE,5,1552029657000
1552029657359.3798828125,17,1.7200000000,A01BBE,5,1552029657000
1552029657375.0000000000,17,2.0600000000,A01BBE,5,1552029657000
1552029657390.6201171875,17,2.4000000000,A01BBE,5,1552029657000
1552029657406.2500000000,17,2.7900000000,A01BBE,5,1552029657000
1552029657421.8798828125,17,3.2400000000,A01BBE,5,1552029657000
1552029657437.5000000000,17,3.8000000000,A01BBE,5,1552029657000
1552029657453.1201171875,17,4.4200000000,A01BBE,5,1552029657000
1552029657468.7500000000,17,5.0600000000,A01BBE,5,1552029657000
1552029657484.3798828125,17,5.6600000000,A01BBE,5,1552029657000
1552029657500.0000000000,17,6.2000000000,A01BBE,5,1552029657000
1552029657515.6201171875,17,6.6800000000,A01BBE,5,1552029657000
1552029657531.2500000000,17,7.1500000000,A01BBE,5,1552029657000
1552029657546.8798828125,17,7.6800000000,A01BBE,5,1552029657000
1552029657562.5000000000,17,8.3100000000,A01BBE,5,1552029657000
1552029657578.1201171875,17,9.1400000000,A01BBE,5,1552029657000
1552029657593.7500000000,17,10.0900000000,A01BBE,5,1552029657000
1552029657609.3798828125,17,11.0400000000,A01BBE,5,1552029657000
1552029657625.0000000000,17,11.8800000000,A01BBE,5,1552029657000
1552029657640.6201171875,17,12.5600000000,A01BBE,5,1552029657000
1552029657656.2500000000,17,13.1400000000,A01BBE,5,1552029657000
1552029657671.8798828125,17,13.7600000000,A01BBE,5,1552029657000
1552029657687.5000000000,17,14.6500000000,A01BBE,5,1552029657000
1552029657703.1201171875,17,15.9600000000,A01BBE,5,1552029657000
1552029657718.7500000000,17,17.9100000000,A01BBE,5,1552029657000
1552029657734.3798828125,17,20.3200000000,A01BBE,5,1552029657000
