timestamp,pid,x,y,z,device_serial,device_number,entry_time
1552029657000.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657031.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657062.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657093.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657125.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657156.2500000000,17,27.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657187.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657218.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657250.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657281.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657312.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657343.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657375.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657406.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657437.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657468.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657500.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657531.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657562.5000000000,17,27.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657593.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657625.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657656.2500000000,17,27.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657687.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657718.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657750.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657781.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657812.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657843.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657875.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657906.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657937.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029657968.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658000.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658031.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658062.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658093.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658125.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658156.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658187.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658218.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658250.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658281.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658312.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658343.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658375.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658406.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658437.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658468.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658500.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658531.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658562.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658593.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658625.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658656.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658687.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658718.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658750.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658781.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658812.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658843.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658875.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658906.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658937.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029658968.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659000.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659031.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659062.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659093.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659125.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659156.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659187.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659218.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659250.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659281.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659312.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659343.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659375.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659406.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659437.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659468.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659500.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659531.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659562.5000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659593.7500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659625.0000000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
1552029659656.2500000000,17,28.0000000000,0E-10,57.0000000000,A01BBE,5,1552029657000
